left_0_x,left_1_x,left_2_x,left_3_x,left_4_x,left_5_x,left_6_x,left_7_x,left_8_x,left_9_x,left_10_x,left_11_x,left_12_x,left_13_x,left_14_x,left_15_x,left_16_x,left_17_x,left_18_x,left_19_x,left_20_x,left_0_y,left_1_y,left_2_y,left_3_y,left_4_y,left_5_y,left_6_y,left_7_y,left_8_y,left_9_y,left_10_y,left_11_y,left_12_y,left_13_y,left_14_y,left_15_y,left_16_y,left_17_y,left_18_y,left_19_y,left_20_y,right_0_x,right_1_x,right_2_x,right_3_x,right_4_x,right_5_x,right_6_x,right_7_x,right_8_x,right_9_x,right_10_x,right_11_x,right_12_x,right_13_x,right_14_x,right_15_x,right_16_x,right_17_x,right_18_x,right_19_x,right_20_x,right_0_y,right_1_y,right_2_y,right_3_y,right_4_y,right_5_y,right_6_y,right_7_y,right_8_y,right_9_y,right_10_y,right_11_y,right_12_y,right_13_y,right_14_y,right_15_y,right_16_y,right_17_y,right_18_y,right_19_y,right_20_y,class_id
861.1213875,806.2375903,826.636219,767.9499364,824.1383743,720.2963948,842.7173996,677.8764439,860.4922485,650.4631948,819.7865868,717.6397204,827.3462677,643.5450912,839.6266365,598.9866042,849.305706,566.4372253,858.9043808,732.3096871,878.0645943,649.5325541,888.4172058,602.8700995,892.8797722,570.393784,898.1371307,743.7118864,920.2862549,670.3858066,922.8615761,626.0492134,925.0909424,597.4434543,931.4523125,751.2009788,928.8473511,696.8998289,912.6105881,676.4701509,903.3803558,663.6937165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
834.3834686,853.3152509,744.5412827,748.7752748,739.9180412,612.7324319,789.3839264,511.0212636,845.2634811,441.3533735,713.875351,573.5010052,719.373951,390.5568838,726.6553688,278.4772182,730.2739906,196.337893,786.2070465,598.9844155,829.4711494,382.1768689,863.2069588,259.8971379,882.8274536,178.5634732,873.9682388,635.0826788,958.3547401,444.7657228,994.5846176,352.9257381,1015.224037,292.1460235,963.7760925,684.7828317,1024.53701,575.6911683,1007.435417,597.6618719,985.1887894,635.0295711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1359.563942,569.1291761,1304.754982,535.310812,1297.951012,482.5078797,1321.743851,443.6249042,1344.373512,425.1476276,1310.658417,457.1063197,1310.242882,384.6428704,1312.239189,344.8835206,1317.280083,316.8684804,1354.525337,456.3959956,1355.148354,380.9757006,1354.394073,338.8458467,1357.692146,310.6849051,1392.984238,463.5738444,1402.642365,399.6499908,1404.039688,360.673964,1409.747887,337.9465556,1422.206497,476.4022923,1408.406639,457.8677881,1390.80574,467.5097716,1385.613327,482.9332566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
823.4280396,947.1066713,789.6756363,905.634613,787.6129532,854.0857315,805.1601791,812.6886678,821.617012,783.3765435,784.6906471,857.1123576,788.4773254,784.0312171,793.255291,738.874898,798.1510162,704.6565199,825.0039482,870.2154207,834.9435425,786.044805,840.9132385,737.6402235,845.9187698,702.6816201,862.6467133,883.1860685,877.53479,802.2413778,879.3200684,759.82162,881.1310387,730.3629184,893.4064865,894.6465898,888.4915352,864.4243598,872.2933388,867.9489756,862.9016876,873.0229855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
878.1292534,548.6284304,833.187561,508.4010887,833.4146118,447.3293138,855.2268219,399.7783184,867.7939224,365.7299173,827.0350456,431.5783632,827.9283142,360.4237461,835.3474617,319.567287,844.3972778,291.0553837,866.2502289,433.492012,873.5342216,354.8104513,883.561821,311.6232061,894.3788338,283.7032127,905.6808472,442.5764608,923.8985252,375.2328229,931.0029602,339.8388648,938.9141464,315.7360625,941.3034439,457.2961557,936.4946365,432.9605484,920.388279,440.2691066,911.8434334,448.6781538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1024.284897,578.6362982,969.9494934,545.2122831,968.3184814,490.7631719,998.166275,453.7794578,1027.85099,437.8412783,985.4320908,447.6167071,989.4497681,373.6884499,997.5313568,333.4067774,1009.236946,306.8484986,1030.131912,449.2073321,1041.971741,371.6851294,1049.433174,327.2194362,1058.630676,296.7575777,1069.306068,464.1476011,1095.53215,397.2436631,1103.624954,358.0498624,1112.609138,333.6064625,1098.13282,488.6601377,1095.914955,466.0524309,1075.270729,472.2086799,1062.507591,485.9831214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
988.4536743,577.7367496,936.7198563,537.4328041,932.6447296,470.6615067,953.2503319,419.8823977,965.6207657,386.3034368,924.786644,456.0009384,921.3016891,382.0420718,925.9598351,338.4439981,933.3478546,308.033123,967.5725555,456.4759791,968.2760239,372.9994011,973.8282394,327.7811551,982.6563263,298.8155186,1010.662766,463.5454881,1025.440979,387.380687,1028.123932,351.8422437,1033.36338,329.459939,1049.116402,475.3433239,1039.819107,443.6708987,1020.968056,447.2712815,1011.383972,452.7360034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
598.7002373,528.7337565,561.8116951,487.4086297,563.0812454,430.1011634,590.8069611,388.2878315,613.5692024,361.7158091,543.0584908,414.3414903,552.2229767,346.4748538,564.0756798,306.0128081,575.0348854,276.310873,577.4424934,420.5888593,591.0016823,343.1005168,605.8301353,297.1076703,617.8966713,266.0214579,616.2593651,431.4039767,643.5655975,365.1109064,662.9283142,329.8491704,678.6213684,305.3563643,654.0449524,445.3206503,661.4928818,421.2557316,653.5165787,429.0267456,647.7118492,436.1420238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1455.52597,643.2590818,1414.190254,582.2744036,1425.774994,515.809232,1467.250671,482.9414964,1497.399445,485.6989789,1499.681511,531.6392326,1495.213852,455.033412,1490.520058,416.2366962,1493.919525,385.3568637,1535.834084,547.2234249,1538.332558,465.3580391,1529.621544,425.199995,1527.664719,398.6642146,1555.77404,558.3020854,1552.155418,484.8610032,1525.781021,476.6927111,1509.37294,484.8910332,1563.153305,568.7026405,1549.088631,516.6946507,1529.498634,507.6760876,1516.099777,514.284718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1445.006905,972.7947235,1329.887466,845.4511213,1319.548988,685.7775235,1400.754547,575.1252651,1484.079208,527.4672174,1434.340096,692.3500085,1459.96788,479.9207926,1475.362358,366.1579978,1492.560196,280.389837,1559.070511,718.7665057,1598.249588,471.2525797,1620.520248,344.6452439,1641.017075,256.1061466,1649.075432,750.7021523,1698.799095,541.0281014,1704.368706,424.5208597,1703.413925,351.848681,1699.616661,783.2678819,1670.457573,659.4467068,1597.173615,621.8636799,1541.012077,617.4249673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1029.400291,867.7301717,950.1713562,745.3335071,964.0101242,610.1830029,1044.486809,533.357091,1115.375862,496.8104374,947.6275635,571.5349889,949.5280838,383.9723289,953.5703659,272.2753608,957.8304863,191.2848043,1041.174431,592.9932833,1088.09761,379.430877,1116.304665,254.8251557,1135.718765,169.2973959,1131.434097,626.2673092,1188.245773,432.5274467,1208.183784,335.5929494,1221.194458,269.9145126,1212.306633,672.3921204,1231.012802,552.0804977,1200.767212,578.5351682,1182.405624,622.9157925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1077.985039,560.1332402,1027.943802,515.504458,1030.072403,461.0697985,1062.9673,429.1135204,1093.737717,416.0959125,1041.492348,426.5097928,1049.409943,356.3853371,1054.641953,317.9618239,1060.606728,289.9243498,1086.897926,427.6558256,1091.540565,351.8615556,1094.653244,309.2455566,1100.595245,280.0871873,1126.450081,439.1416132,1143.243713,378.9047885,1149.05365,341.3165152,1158.237991,318.7633324,1156.742477,457.5754058,1143.445015,439.3083715,1123.843002,450.5087936,1117.007217,468.988452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
797.7251816,547.7439451,759.9209404,505.5832243,767.7290154,448.6271703,804.6436501,410.9228969,831.8107224,387.694087,751.3508606,434.7500539,764.7586441,366.1123896,778.3547974,325.2165341,791.6551781,294.4941258,787.5151634,443.5637498,805.6837463,364.757241,822.294445,318.2673383,837.6092148,286.5559995,826.6068077,455.1778328,852.1800041,387.9366767,868.2266235,355.1283252,883.6670494,333.9508903,863.7802505,467.2732651,857.9902267,442.7999961,840.1603889,452.8360069,831.4593315,462.6232159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
733.5481453,843.6414671,660.2083397,732.5045443,654.9605942,594.3355894,696.325779,492.3249257,741.9715118,422.7354741,626.2732887,553.0186057,637.2335243,373.7211514,648.1557083,264.7954416,651.2793732,186.055398,681.0264015,578.2827616,733.6953735,371.52439,775.3285789,249.0132058,800.3171539,167.6751637,753.0530548,621.0113811,818.7642288,422.0503843,870.28862,325.5700707,902.2148895,259.3719828,836.1862564,677.7138376,910.2260971,560.7380891,924.1045189,566.6942668,922.2837067,593.2870173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
984.4761658,594.434402,931.7900848,554.257915,928.3246422,500.7028162,959.6863174,464.8781705,984.2511749,447.3124802,942.8244209,461.8817031,935.0884438,388.2336938,935.9703827,348.291589,940.2725029,321.2231863,989.3776703,462.973727,990.1859665,381.5780389,989.9464417,338.2848036,994.0965271,311.7688823,1027.853622,478.1621861,1040.957565,410.1510644,1039.497757,372.7435184,1041.946335,352.0996392,1055.469589,502.7559292,1044.653778,482.8939247,1024.77253,489.375515,1016.029129,502.2172236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
826.7533493,907.6269579,746.9695473,792.2625947,755.6988144,648.9284778,822.7459717,548.744688,884.1082191,484.3601489,724.5339775,605.6071758,748.073101,417.7253222,765.4801941,299.4261611,771.8193626,207.3666,799.5645332,638.9926958,868.3166313,424.42047,912.7270889,290.8235765,937.132473,191.122359,885.4725838,686.6814494,1002.781334,496.7424273,1053.262596,382.215364,1079.362564,298.1514466,972.0252228,743.8182306,1047.697906,628.1175184,1034.636536,637.2379518,1011.317825,664.5573449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1260.08091,936.473794,1229.548874,879.3643069,1233.788795,822.6888871,1264.438591,782.2738981,1288.01033,762.1372461,1260.093155,842.1611452,1274.176598,759.749651,1279.082909,716.0636115,1284.511299,683.6557245,1302.791748,858.8660073,1315.685692,763.1265306,1317.986984,715.9639621,1321.237221,685.5028439,1339.565735,870.8549023,1354.940758,782.3042178,1354.835587,738.8557792,1355.567093,715.0539207,1366.291237,878.8411474,1354.774818,817.5176096,1335.305672,800.8509851,1325.189896,801.0903239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1535.095024,523.8193917,1481.348419,485.5991685,1467.106934,435.4389739,1479.375916,395.3452384,1500.620956,377.3002267,1493.653564,405.8546805,1491.670876,325.4330528,1493.926163,288.1461096,1497.225838,265.3994858,1538.047371,404.2889035,1538.057213,320.4725969,1535.545921,282.1419096,1536.457214,260.6288499,1577.618294,412.4154496,1584.994354,343.8223314,1581.697769,310.1570785,1582.548637,295.052948,1606.370888,428.1826544,1592.869492,405.4144979,1574.650383,411.3649142,1567.408104,426.811831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1409.620743,541.8198895,1355.583,505.5850589,1338.702965,454.1098845,1355.767365,418.8160586,1381.771545,408.572799,1367.136726,428.4287202,1360.341911,356.0151279,1360.394783,317.4769342,1361.997643,292.1902156,1410.94265,426.7620385,1407.229843,349.8067045,1403.587646,309.8001623,1403.260918,285.5184674,1448.185501,434.5308638,1454.190559,372.0628059,1449.683533,336.9074786,1448.249931,318.5048425,1475.493622,450.0471425,1467.905388,427.4430084,1453.508492,432.883333,1447.657356,447.7056062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1413.263969,866.8626809,1300.506363,744.2564821,1301.052246,603.3023,1382.533951,509.8099566,1459.530945,467.3922586,1381.238136,587.6170421,1384.038849,398.5693288,1388.437729,287.2085166,1396.289177,201.7155182,1495.586357,610.6598139,1546.052742,391.3865554,1574.094315,269.4446218,1595.723534,185.8974266,1584.549751,642.8294563,1631.97876,447.8735232,1628.61763,348.3259964,1626.638489,296.88465,1643.887253,678.6344361,1610.218964,568.2578874,1537.897224,548.1149912,1490.61882,557.8923512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
533.3505821,874.602313,478.6308575,759.138751,478.8924408,631.6584206,511.4234734,533.7970161,551.7133713,454.4906509,415.5893898,562.4269152,432.7955818,403.2467043,442.1786785,293.2938266,438.8012409,207.8869271,451.6592789,609.3500161,542.7209473,421.6706157,603.8789177,304.7840559,640.2957916,218.3660817,512.1975517,664.1015196,618.6316681,487.3365319,694.1507721,385.9064162,743.8137817,309.611485,580.2786255,716.1118269,686.7782593,616.5278006,727.1360779,611.1503363,756.2299347,619.4401646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1475.839119,553.4289193,1419.976616,511.1406755,1410.504799,455.9760904,1438.869553,423.2361674,1468.785896,416.1451578,1448.200951,434.8372793,1437.771721,360.8356369,1433.987846,320.2918375,1433.035583,290.8569217,1495.538635,435.7697868,1489.412727,355.7573462,1485.047264,310.7587087,1485.396309,279.697473,1529.836807,446.222806,1529.812889,385.0714016,1522.104836,347.6415181,1517.813416,327.4895132,1551.370468,462.9208767,1535.001984,434.7627354,1516.23951,434.2456913,1507.182541,445.6261647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
675.5400467,539.5461059,631.0062218,498.7360597,628.0548477,441.1363399,653.2818604,395.6444764,676.5173149,366.775496,615.1366997,429.0790164,621.5201569,358.3032346,630.2042198,316.2885761,637.2885132,284.2448473,651.9083405,435.2501357,662.8145027,353.7577915,671.8276405,306.2055409,676.8910789,274.072752,692.7893257,445.1037455,716.4058685,373.7247562,726.8829346,337.2132182,734.0478516,313.1889188,731.140995,457.3482335,733.3691025,426.0764337,718.8163948,433.8290048,708.3357239,442.8735745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1230.568886,573.2959127,1168.48526,536.0058153,1159.294739,476.7109609,1191.651764,438.128736,1220.318413,420.9573948,1174.633026,448.4334075,1168.545456,376.2971342,1167.411919,335.2975094,1169.213791,304.1696799,1223.829803,446.523267,1219.483795,367.4026179,1216.75106,321.6614056,1219.17469,290.9143424,1264.630852,454.7200441,1271.613922,387.7142036,1269.975471,346.150285,1275.049896,322.0235038,1295.102921,467.9419076,1276.596222,448.496654,1253.428116,458.741684,1246.057205,474.8040712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
920.3427887,537.1470845,876.3994217,496.3143468,863.6391449,430.8298659,861.9137764,375.3558075,849.6922874,334.6627593,870.3999138,424.3754733,874.6560287,357.0770574,882.8283691,320.7948482,889.0486908,295.369792,906.9026756,429.2485428,915.3577995,353.9933646,924.3002129,313.1587601,931.3150406,285.3961587,944.4992638,438.0214262,962.8627396,374.3341112,970.2184296,340.5600035,976.3471985,316.8859577,979.3595123,448.9173639,974.8493958,420.6933045,960.603447,424.2310202,952.5457191,429.1943729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1113.596878,581.1972499,1060.474091,546.8209004,1054.807777,490.687598,1085.070763,451.1274505,1113.769455,433.8844299,1069.061737,454.0710676,1066.515999,377.3927629,1071.964417,337.2969353,1080.708046,311.000011,1113.331261,454.0635037,1116.512604,371.3871789,1120.3545,329.5812178,1127.236404,303.4487343,1151.900482,465.4364455,1169.553566,397.1322656,1172.503395,361.4902782,1177.555389,340.3874516,1180.574799,485.9250247,1175.848732,461.0387707,1157.535667,469.0387273,1147.661705,482.2235441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
721.2522697,525.6112146,678.7027931,485.8934498,682.0041275,429.8387468,710.6492043,390.5916774,733.4323883,366.7460132,669.8625755,414.1726398,680.0735092,345.0770259,691.7856789,306.3582659,702.8143501,279.1419339,707.5633049,417.5783265,723.1255531,338.1189466,734.2669487,294.3360257,743.2281876,265.107168,745.9594345,427.0966816,770.9284401,359.4256747,783.1761932,323.7553954,793.9440536,299.5343399,780.9538651,440.183394,779.7862244,417.8981638,765.6293678,427.2016418,757.7773476,436.0091579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
1269.076195,933.8650775,1169.308205,801.5218806,1188.775864,654.0990472,1279.140015,564.6790695,1359.849472,523.4359217,1220.70076,631.4215922,1233.484955,419.3041027,1245.627136,297.2175872,1261.531677,208.3676004,1339.55761,661.3223433,1386.657944,427.4853659,1408.931808,298.1855965,1424.406509,210.1126242,1439.579086,701.0656643,1513.262787,499.2561293,1521.284409,395.5706084,1520.984344,337.1340716,1510.765343,744.281137,1498.904915,623.6867237,1429.602242,594.5893478,1377.89978,592.9425573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three - 3
