left_0_x,left_1_x,left_2_x,left_3_x,left_4_x,left_5_x,left_6_x,left_7_x,left_8_x,left_9_x,left_10_x,left_11_x,left_12_x,left_13_x,left_14_x,left_15_x,left_16_x,left_17_x,left_18_x,left_19_x,left_20_x,left_0_y,left_1_y,left_2_y,left_3_y,left_4_y,left_5_y,left_6_y,left_7_y,left_8_y,left_9_y,left_10_y,left_11_y,left_12_y,left_13_y,left_14_y,left_15_y,left_16_y,left_17_y,left_18_y,left_19_y,left_20_y,right_0_x,right_1_x,right_2_x,right_3_x,right_4_x,right_5_x,right_6_x,right_7_x,right_8_x,right_9_x,right_10_x,right_11_x,right_12_x,right_13_x,right_14_x,right_15_x,right_16_x,right_17_x,right_18_x,right_19_x,right_20_x,right_0_y,right_1_y,right_2_y,right_3_y,right_4_y,right_5_y,right_6_y,right_7_y,right_8_y,right_9_y,right_10_y,right_11_y,right_12_y,right_13_y,right_14_y,right_15_y,right_16_y,right_17_y,right_18_y,right_19_y,right_20_y,class_id
644.732151,802.9057074,690.7285309,761.0794044,713.6448097,713.5343313,733.0250931,677.8833318,745.1098251,641.6119695,639.1256905,661.8496871,657.4847031,600.7611108,702.2585678,600.6567621,732.7137566,615.9918308,623.2969093,663.4547639,648.7293434,590.5351353,704.2868042,594.1249609,738.0342293,615.7486939,615.241127,669.1197181,642.4440765,597.0879221,698.8628769,599.9988699,733.777256,620.0105095,617.4899483,680.2724719,648.0933952,623.9713168,690.1104927,617.4722815,719.9516487,627.2919989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1406.740723,464.7423434,1430.049133,424.3579316,1435.870399,379.5411479,1451.47213,342.6154661,1463.915977,309.9573612,1344.055252,363.3368826,1374.973183,297.1598768,1414.956665,282.5580812,1443.980141,287.7318692,1342.280159,361.5238488,1376.830673,285.9665358,1421.800232,275.996958,1449.623108,284.9342823,1357.788849,361.6326714,1389.20002,286.6962683,1434.458427,278.1052709,1462.000237,289.7495127,1387.750511,361.3640428,1412.167397,300.4925001,1443.688316,290.3166711,1464.437485,298.1758761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1083.595848,558.0514169,1089.893417,515.3349316,1086.297684,463.0015683,1094.337273,426.1074293,1103.67794,398.8591361,1042.903976,449.3824267,1044.819489,407.7563882,1047.795868,377.1275139,1045.896149,353.9268672,1046.850929,444.9185443,1069.38549,399.5777321,1090.623894,383.6741209,1102.7948,374.8805737,1061.358604,442.2131717,1083.064041,394.757899,1101.549797,382.4606252,1111.373177,377.5271416,1083.34259,438.6964095,1099.188309,395.1178408,1118.141899,382.3776484,1131.849518,378.5369933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1491.709099,481.522361,1523.243523,444.6549046,1529.765511,401.2031507,1546.407166,367.3033869,1560.933723,337.3501718,1438.704414,379.7542548,1473.266144,315.149045,1513.92128,303.6195803,1543.662415,312.1788096,1437.561951,377.4974012,1475.306969,305.0987113,1521.926422,299.6207285,1550.817375,311.6690397,1452.709007,377.694447,1488.05397,305.5741704,1533.837547,301.0839915,1561.034889,315.56409,1482.106247,378.6944818,1509.230003,319.9290633,1541.900024,312.1768785,1562.983818,322.1230567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1330.699997,548.8621044,1303.738403,504.2162633,1303.432388,462.6644146,1324.549484,435.2803588,1351.781387,421.1467159,1295.585747,437.6127541,1335.425606,393.9342785,1364.862328,393.4662867,1380.462799,404.4735897,1316.545029,432.1156204,1363.21804,378.6022031,1393.2938,386.5988767,1406.031075,403.5606515,1342.3312,436.195904,1388.649216,381.6350412,1419.269142,390.6896853,1431.704865,410.4544544,1372.334747,447.1244788,1410.744781,406.1481249,1433.679657,410.6365979,1443.226318,424.1682887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
981.289444,728.144238,1065.26516,575.1170254,1080.408669,469.6482432,1114.228134,388.1960034,1133.251305,326.8683457,861.5223885,404.6331704,959.71138,255.0441527,1057.270546,245.846166,1126.164551,272.2065139,858.2222557,408.985945,985.5870438,233.5084498,1094.029655,243.1057262,1158.438148,285.9248543,894.3926811,418.0967546,1022.58316,249.0892786,1128.314323,261.6352898,1189.864883,307.8398752,960.6792068,428.4978247,1057.48558,298.1052589,1133.915977,290.6183231,1186.356812,317.2408783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
374.7566986,752.0946693,491.1097527,689.5629787,561.8179321,573.8303375,601.6029739,472.6975286,636.8895149,382.1239221,490.1747131,444.1689527,518.4951782,323.7191534,583.2670212,319.8483396,628.6424446,346.7496622,437.9622459,431.75246,466.7587852,289.6426213,545.594902,295.5789399,594.7597504,342.8020835,376.8299675,432.7556813,403.3401775,288.7301016,493.6839294,302.5340581,549.91539,356.8571591,312.4814987,449.5594203,372.7097511,350.944047,449.7591305,347.7224994,505.3185081,378.0738616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1066.85257,513.4315503,1106.588974,481.2731731,1115.776978,433.392266,1131.963272,397.2795188,1139.009972,364.3533969,1031.384583,404.6080327,1067.505341,360.6734169,1105.213509,353.7728226,1129.264069,362.4475372,1016.521454,397.7076316,1051.141548,337.0315254,1096.800957,326.343255,1127.840309,335.1021695,1011.501961,396.3171422,1039.711761,329.078207,1089.098053,320.3227365,1122.398758,332.0947587,1019.358673,397.9419494,1046.081543,338.9206481,1083.936882,327.7641606,1112.505798,334.077673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1424.947815,479.5641661,1432.096252,448.1013393,1436.763268,405.3164899,1456.348801,371.011852,1474.699745,341.9551921,1368.313408,388.9367115,1397.778397,321.7605078,1435.122757,307.4299479,1463.779678,312.2769141,1371.476212,386.3466954,1400.828247,313.5920227,1443.68351,302.6528907,1472.157784,310.2825737,1388.489571,386.0759103,1416.47747,315.6507683,1459.800339,304.9910474,1488.18512,313.0231905,1417.76825,386.1000502,1438.312569,328.8377738,1468.07888,318.1736755,1489.15329,324.0426922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
832.9296112,801.5540028,950.2408791,679.0556931,997.6565552,578.7261629,1042.252808,497.4466681,1082.195206,415.8470464,831.3714981,426.747973,914.665432,314.1394508,1015.123215,314.4510162,1087.124977,337.2431195,794.9093056,425.3547156,902.7298737,282.9897666,1013.906937,288.3615339,1089.417343,328.5737801,781.9147682,436.3357544,908.4301186,294.4781613,1024.138985,308.1184816,1100.326538,358.183533,794.6253204,456.2071896,915.892868,351.9267011,1006.492767,344.6914959,1072.428932,366.2598038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
879.8733902,777.4893093,990.1134109,618.834157,1014.484978,503.3019733,1043.780136,421.7416835,1053.558884,349.3701911,800.7897377,419.2115664,902.6137733,286.539681,1010.253067,276.9456875,1087.061691,300.4775012,774.7768593,428.6794209,902.7983665,264.1263163,1024.512978,273.0214763,1099.749985,318.5618126,786.2673569,444.3298531,904.1631889,273.1481624,1024.600296,278.4282947,1100.082664,323.6642432,828.9660072,464.2193449,933.3837891,332.5876951,1021.201744,312.4722219,1083.626862,325.9355807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
792.7868271,804.4732547,838.5906029,761.0495996,856.1789703,715.4298592,871.0255051,679.9710774,886.5056419,652.2621632,771.7105293,676.8281293,798.414402,622.2836494,840.8070374,619.0507078,869.6036911,629.3479443,759.6958351,679.662087,795.0725555,611.92101,844.5180702,611.5005255,874.8031425,628.443954,760.4084587,685.4217982,795.7723618,618.2959986,844.5469666,618.1876588,874.1492271,634.8210669,772.4620056,693.9268899,805.6383133,643.021996,841.2650871,633.5943747,866.4689827,638.2343173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1598.977776,476.2609291,1636.58947,436.0291135,1643.839645,394.1081178,1660.042191,359.7196341,1673.115463,326.2305057,1535.309944,373.8668275,1578.576164,309.5485282,1625.556335,298.5889256,1660.209732,308.6693215,1527.930565,371.5502036,1573.167229,296.7118728,1629.345703,286.3046551,1668.036804,298.2662237,1539.058914,370.253377,1577.603073,293.3186102,1632.513313,281.9960082,1668.631783,293.6071301,1565.964661,369.4142103,1594.408035,305.9381032,1633.642845,294.336766,1662.753296,302.7246022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
713.8514328,500.0600195,753.5622597,470.7473803,765.4880905,417.4898458,775.1046753,378.4438133,784.6936798,350.0144362,662.5125504,377.7028155,691.4009857,327.9384506,734.9037552,320.327822,765.7629204,329.7522569,647.6210403,377.7617812,678.1517601,317.1076262,728.0783272,307.7097774,764.3352127,315.4766071,647.0525551,380.3335798,679.3353653,315.6201911,730.6825447,306.4294624,767.4591064,317.0809114,659.7357559,383.7154162,688.7851524,325.2457273,725.4236412,312.5049233,754.3749046,317.0173752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
401.582365,732.1753407,512.1265411,675.3470349,583.7703323,559.3707418,623.5590935,458.1691825,659.2451477,368.5100591,512.2751427,427.9870892,540.0180817,319.3524098,599.2005157,313.7462282,643.66642,336.7346048,459.2790127,413.7898457,485.5243492,281.5524137,560.4887009,284.4938421,612.5172615,326.6196728,398.4305191,415.0744092,421.5277863,278.0703807,509.3539238,289.0041375,569.2974472,338.7736201,335.8248711,433.5191131,395.4831791,340.3151929,469.8247433,335.062741,528.1463814,360.9425604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
513.4343719,755.3330827,606.3165092,648.4891963,641.0238075,519.7333789,673.3988571,417.8606021,701.2095451,332.7868009,529.1786385,413.439045,541.918602,294.7073936,619.8972702,284.9612868,679.1569519,303.5013914,486.2482452,411.248914,503.8296318,266.7898464,605.3961182,264.3902296,678.4158325,304.9962294,441.8850231,419.61393,459.5646286,265.0493288,570.6241035,263.7997359,652.5385094,305.3619647,405.2442741,441.2859428,461.6814423,328.0846739,550.3713226,310.4376805,623.4193039,327.7273715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1584.23069,493.8278747,1605.664558,459.8872662,1610.094566,419.0279102,1625.696754,383.7273252,1641.002312,353.5795426,1520.456657,399.9955451,1558.728333,341.116122,1599.378433,327.8654838,1630.659256,330.9171188,1517.433128,394.0336382,1566.017075,325.6066346,1613.283005,320.5116391,1644.297066,332.1724892,1530.911865,390.7192004,1573.117676,322.2628105,1619.120865,318.6132467,1648.065376,332.4758148,1556.496506,387.2718,1587.036552,331.5806758,1618.828125,325.7460666,1640.944633,335.352484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1536.532974,459.3951666,1548.53714,422.7903521,1558.421173,377.2616994,1582.986031,340.8753991,1601.638756,311.3371646,1479.324989,355.8018923,1513.960419,290.0353932,1552.494507,280.131669,1580.900002,288.433857,1482.853661,349.552238,1523.490143,274.8487365,1567.554817,271.9792449,1595.288773,287.5607657,1501.583862,347.8539491,1538.875008,275.6797278,1583.667526,273.2732069,1611.16333,289.5357621,1532.473068,347.7591598,1560.501823,289.2815208,1592.164307,283.226788,1613.09166,294.3173575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1384.265556,482.5356567,1404.195213,448.4067893,1410.233459,404.9594772,1427.660866,370.5890822,1439.606895,341.7340708,1324.713593,389.6072531,1351.952133,324.9703074,1389.793968,311.5659142,1418.242722,316.6319418,1325.08461,388.3675253,1350.938873,316.1292851,1393.597527,303.9157283,1423.053017,310.520947,1341.091232,387.8494835,1362.537689,315.7026529,1406.208115,302.9491031,1435.671387,309.486891,1371.434097,386.9546342,1391.172523,328.3028018,1421.492271,318.4739435,1442.802429,325.1482344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
674.3646812,497.6140702,713.3847427,468.9557827,726.7161942,428.8073623,741.1912537,393.735913,750.2058792,358.6783683,650.5444908,394.7898281,674.977684,351.491797,707.1899986,341.7170441,729.0964508,347.6120675,635.7432747,390.6067407,662.1722031,336.0502553,702.2886086,327.8169787,730.344429,336.6198277,629.672699,390.2213395,655.4840469,332.3509634,697.6498032,328.2786942,725.0436401,340.540241,633.0508232,394.03602,658.5077477,342.4389875,691.3097191,333.6839032,714.9379349,341.1754096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1181.948318,895.8265471,1337.903938,734.6893644,1386.291504,597.2179556,1438.626823,509.7092128,1486.478806,434.2594349,1146.86142,469.1597164,1292.319832,343.8994181,1417.26059,346.6199183,1503.809166,384.3701863,1127.384605,472.8380549,1297.649689,313.5619926,1437.956657,336.1341977,1522.00264,395.5970979,1153.397713,490.0714195,1308.408165,318.1121349,1445.418549,338.0959654,1525.141411,396.812042,1215.239296,514.9178588,1342.88887,384.9481595,1440.655289,382.9983008,1506.636772,413.3166075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1057.029076,805.9022713,1106.184769,760.587852,1115.044785,712.5249624,1126.755524,677.8743839,1137.978745,649.655056,1020.849152,678.046453,1055.175133,619.6382403,1097.666931,615.8375287,1126.369514,627.3458791,1012.801208,681.6808248,1054.316711,609.4287443,1103.363571,609.1231012,1134.226913,626.3002038,1020.382805,687.1569085,1058.425598,617.1666384,1105.93483,616.2430143,1134.877625,632.7151036,1040.346909,694.5307732,1072.029648,640.5756927,1105.034065,628.6724782,1129.041138,631.9344521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1297.786331,795.9835482,1343.976059,756.6502833,1350.643272,711.7516494,1360.857239,679.5992589,1369.93515,653.5937834,1268.556976,677.8406525,1299.121399,621.7942214,1336.348686,617.3649073,1359.571495,629.2594314,1264.725838,680.6800175,1299.926376,614.5151138,1341.421394,614.1490245,1364.68483,628.1089568,1276.54644,686.3319683,1309.93824,621.6336751,1350.36026,620.7030988,1371.371155,634.5579743,1300.839615,694.5268464,1329.478798,643.3618212,1357.986374,636.2207937,1375.823822,643.7413001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
963.9060974,807.6966047,1011.701088,761.5136647,1021.301537,720.3202772,1033.474045,689.121573,1041.236,663.8475037,941.1322403,683.9909148,972.3136139,632.996285,1010.226288,630.3254485,1034.463501,642.0841455,930.7360268,685.7876945,970.8827591,619.3721867,1013.863449,623.463285,1037.319832,642.0875573,934.9332619,691.2784553,972.6190567,624.9978733,1015.833321,630.1873684,1038.580284,649.7289562,951.2464142,700.8766007,984.9314117,650.9380746,1017.467422,646.8422771,1039.226074,656.6262674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
719.7102356,839.6048927,836.6162109,727.6723838,890.926609,614.6542883,924.943943,527.7621102,956.2168694,448.0059707,797.3700142,473.1401575,826.2639999,349.6383691,909.9663162,348.3477223,969.5672607,372.0377326,754.8498917,465.7081318,786.2437248,316.5691137,891.8762398,319.8681343,963.4009552,365.1466334,710.3566933,469.2530572,759.1802788,317.8067172,877.9366493,329.9149919,958.0078697,382.7581894,674.6518707,486.9699275,750.9963226,378.819977,844.8265457,372.8948593,916.5430641,400.2458918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1434.932556,688.9444828,1380.305557,606.9642234,1390.012321,529.047575,1442.824631,470.479846,1503.163147,440.2196681,1367.882652,468.4908485,1462.962799,390.6341314,1517.559929,415.4066706,1543.041916,457.1315217,1408.982506,452.6157868,1514.653015,373.0964112,1572.007828,408.225764,1594.9403,453.6382234,1458.547554,451.755023,1565.72113,374.0121174,1620.082397,420.5742466,1640.22789,472.5071776,1515.752449,464.8816788,1606.639366,419.561305,1652.096901,449.1589236,1670.367279,486.7900372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1198.498421,721.4152622,1236.217575,686.6250587,1256.184998,644.9699879,1282.468529,616.6206264,1299.486694,593.477304,1185.394478,603.2107615,1232.666817,553.7036633,1269.864349,552.5304651,1293.092766,564.8561597,1187.299347,603.8026714,1240.56942,543.0070567,1280.433426,547.2742152,1300.834351,564.5026231,1202.71431,612.4878788,1253.745461,554.6004438,1293.760529,558.0740118,1311.993256,573.4312892,1229.865875,626.8095231,1271.717834,579.6858358,1300.858841,577.4083829,1315.691986,586.4469337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
1472.506485,485.0106382,1490.994301,445.4266083,1496.415253,400.6931555,1512.983894,364.6004283,1523.205299,334.4038832,1407.900238,386.4480507,1437.082443,319.1743541,1474.306984,306.0292232,1502.242813,312.172823,1409.35112,383.5186279,1441.094284,308.0690753,1483.519821,300.4635,1510.852547,311.7677879,1426.974792,382.5340104,1456.372261,310.137316,1498.970032,301.8182623,1525.732956,313.3433175,1456.780586,381.3361251,1479.123802,322.7080142,1508.339424,312.0503211,1528.528633,319.5379007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zero - 0
