image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,label
person_13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733405947685242,0.0123201161623001,0.5479423403739929,0.010198381729424,0.5975199341773987,0.1084795668721199,0.5373057723045349,0.1017186939716339,0.6400946974754333,0.1570344716310501,0.6056392788887024,0.1566706001758575,0.550090491771698,0.2516624927520752,0.5543028116226196,0.262073814868927,0.5042394995689392,0.4848918616771698,0.6401534080505371,0.5446867942810059,0.3597266376018524,0.5942108631134033,0.5946298837661743,0.695425271987915,run
person_14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5734241604804993,0.0,0.569660484790802,0.1613130867481231,0.5648705363273621,0.0976619496941566,0.6132223606109619,0.2206069827079773,0.6338615417480469,0.1792090535163879,0.5461918711662292,0.2880252599716186,0.5360766649246216,0.2782671153545379,0.5876234769821167,0.5248528122901917,0.5859476327896118,0.5261501669883728,0.5073378086090088,0.7371723055839539,0.4995289742946625,0.7645620107650757,run
person_15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757383704185486,0.0246837623417377,0.0,0.0,0.5845269560813904,0.1130187585949897,0.5918722152709961,0.1723717600107193,0.6529425978660583,0.1355256289243698,0.5458939075469971,0.2863644361495971,0.529854953289032,0.2954340577125549,0.62884920835495,0.4621215462684631,0.5592579245567322,0.5404829978942871,0.525536060333252,0.5954625010490417,0.4412510991096496,0.7724918127059937,run
person_16.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584935188293457,0.0131352748721838,0.0,0.0,0.6236407160758972,0.1035751774907112,0.5112863779067993,0.1395208984613418,0.6722096800804138,0.1116294860839843,0.5511319041252136,0.2750077545642853,0.5391172766685486,0.2823644578456878,0.6332393884658813,0.4554345905780792,0.5262523889541626,0.5181142687797546,0.5484088063240051,0.5909978151321411,0.4013514518737793,0.7435256242752075,run
person_17.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907924771308899,0.0112906144931912,0.4883301854133606,0.0868939757347107,0.625137984752655,0.0844457894563674,0.5146240592002869,0.1420779824256897,0.661868155002594,0.0953303873538971,0.5677289366722107,0.2777025997638702,0.5608617663383484,0.2814157605171203,0.6401590704917908,0.4791032671928406,0.4938529431819916,0.4733484983444214,0.6321045756340027,0.6695562601089478,0.3705134093761444,0.665006697177887,run
person_18.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412344932556152,0.0112487794831395,0.6097807288169861,0.0353430025279521,0.4960977137088775,0.0941009521484375,0.6435324549674988,0.0928656682372093,0.5204667448997498,0.1534751057624817,0.6616234183311462,0.1243708357214927,0.5607933402061462,0.2703661620616913,0.5810761451721191,0.2775206863880157,0.6194705367088318,0.5060058236122131,0.5129909515380859,0.4896092414855957,0.6422566771507263,0.6937057375907898,0.3799430429935455,0.6325439810752869,run
person_19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581253170967102,0.0331927426159381,0.0,0.0,0.5580635070800781,0.1137636005878448,0.0,0.0,0.630630373954773,0.1811656206846237,0.5582775473594666,0.2905295491218567,0.5516695380210876,0.3104542195796966,0.5652945041656494,0.4916448891162872,0.6208657026290894,0.5879013538360596,0.4489595592021942,0.5697798728942871,0.5829896926879883,0.7514730095863342,run
person_20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582918643951416,0.0446999035775661,0.0,0.0,0.5680712461471558,0.136206567287445,0.5670308470726013,0.1002062931656837,0.609681248664856,0.2476012855768203,0.5995674729347229,0.2278613746166229,0.5515410304069519,0.3056393563747406,0.548909068107605,0.3064343929290771,0.5885178446769714,0.5505923628807068,0.5938321948051453,0.5709242224693298,0.4974859356880188,0.6516741514205933,0.4716828465461731,0.6813392639160156,run
person_21.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5779456496238708,0.0721808969974517,0.559344470500946,0.0179407764226198,0.5759842991828918,0.214310735464096,0.5261849761009216,0.1187325790524482,0.6269739270210266,0.2306869328022003,0.5924487113952637,0.1986225545406341,0.5447292327880859,0.3301602900028229,0.5324934124946594,0.3143389225006103,0.594254195690155,0.5277624726295471,0.5957664251327515,0.5290926694869995,0.4788733422756195,0.7112634778022766,0.4717977643013,0.7418971061706543,run
person_22.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318663954734802,0.0803426951169967,0.5814375281333923,0.1448533982038498,0.5781565308570862,0.0768816247582435,0.5601632595062256,0.1707652509212494,0.4898808002471924,0.0643282979726791,0.6156938672065735,0.1534939259290695,0.5461120009422302,0.1414004862308502,0.520825982093811,0.3412501811981201,0.5384683012962341,0.3082116842269897,0.4942595064640045,0.5681852698326111,0.6200028657913208,0.4881684780120849,0.3822608888149261,0.7837282419204712,0.5747365355491638,0.6722224354743958,run
person_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845504403114319,0.1439874470233917,0.5572266578674316,0.0756008625030517,0.5731300711631775,0.1678084880113601,0.4697105586528778,0.0618521384894847,0.6182241439819336,0.1403537392616272,0.5374107956886292,0.1434097290039062,0.5253469347953796,0.334383487701416,0.5325106978416443,0.3119412958621979,0.4787923395633697,0.5450918674468994,0.6244396567344666,0.5220416188240051,0.3547588288784027,0.7410272359848022,0.6078543663024902,0.7309395670890808,run
person_24.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315150022506714,0.0327815599739551,0.537057638168335,0.042648572474718,0.4907736778259277,0.1414838433265686,0.4810267984867096,0.12465500831604,0.5717798471450806,0.18076753616333,0.5572301149368286,0.2027240544557571,0.53936767578125,0.3298484086990356,0.5272907614707947,0.3308545649051666,0.5974544882774353,0.5822498798370361,0.4817925989627838,0.5416209697723389,0.6206299066543579,0.7697000503540039,0.353746235370636,0.6695097088813782,run
person_25.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671307444572449,0.0,0.5496658086776733,0.0694154947996139,0.5317248106002808,0.0579331927001476,0.514451801776886,0.2188772857189178,0.4817516505718231,0.1714980900287628,0.5876796841621399,0.2511082887649536,0.562547504901886,0.2653989493846893,0.544182538986206,0.369810551404953,0.5202596187591553,0.3612416684627533,0.5867589712142944,0.6106594800949097,0.4868854582309723,0.5583406090736389,0.5837642550468445,0.7781956195831299,0.3586601316928863,0.6705475449562073,run
person_26.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630094408988953,0.0,0.5432950854301453,0.0913629308342933,0.5198495984077454,0.0870206654071807,0.5260362029075623,0.2595763802528381,0.4851801991462707,0.2372053861618042,0.5694960951805115,0.323916494846344,0.5734574198722839,0.3012177050113678,0.517587423324585,0.384137362241745,0.5095410943031311,0.3966420888900757,0.5250973701477051,0.5719156861305237,0.5673786997795105,0.6353417634963989,0.4313017427921295,0.674361526966095,0.5321449637413025,0.7922481894493103,run
person_27.jpg,0.0,0.0,0.0,0.0,0.5721510648727417,0.0,0.0,0.0,0.5504825711250305,0.0,0.5156256556510925,0.0844125151634216,0.5221676826477051,0.0819841623306274,0.4757086932659149,0.2307593077421188,0.5199671983718872,0.2177611291408538,0.4875822067260742,0.2819392383098602,0.5928882956504822,0.2435415089130401,0.4974543750286102,0.3905186355113983,0.489227831363678,0.4032755494117737,0.5751792788505554,0.5513504147529602,0.5214536786079407,0.6310983896255493,0.4891259372234344,0.6857299208641052,0.4171956479549408,0.8456173539161682,run
person_28.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551413893699646,0.0,0.5103622674942017,0.077731154859066,0.5207709670066833,0.0761456415057182,0.4498647153377533,0.2265924662351608,0.5330813527107239,0.1994431465864181,0.4637770652770996,0.2725537717342376,0.5949054956436157,0.198149174451828,0.4929721355438232,0.3777852356433868,0.4789694249629974,0.3887916803359985,0.5763623118400574,0.5524369478225708,0.4646378457546234,0.6172299981117249,0.5204147100448608,0.6842315793037415,0.3553495705127716,0.8257631063461304,run
person_29.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481466054916382,0.0021993848495185,0.4969950318336487,0.0770919844508171,0.5175167322158813,0.0831837132573127,0.4299077093601227,0.2175742238759994,0.5337512493133545,0.1863687634468078,0.4580743014812469,0.2786241173744201,0.5909203886985779,0.1804679036140442,0.4968851208686828,0.3845655024051666,0.4835303723812103,0.3893773555755615,0.5770426392555237,0.5751416683197021,0.416016548871994,0.5805923342704773,0.5803624391555786,0.7557754516601562,0.3019334375858307,0.774929940700531,run
person_30.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5381633639335632,0.0213851928710937,0.4786700904369354,0.0884666219353675,0.5262522101402283,0.1021904051303863,0.4212278425693512,0.240600511431694,0.5348319411277771,0.2085568159818649,0.4658300876617431,0.3088281154632568,0.5735129714012146,0.2290524840354919,0.4832522571086883,0.3934794962406158,0.4907591342926025,0.3947263956069946,0.5615100860595703,0.619408369064331,0.4259541630744934,0.5866691470146179,0.5896658301353455,0.7767313718795776,0.2956088483333587,0.697658360004425,run
person_31.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465145111083984,0.0459171719849109,0.481929212808609,0.1114181131124496,0.5316283702850342,0.1195852980017662,0.4483587443828583,0.2770572602748871,0.5118916034698486,0.2426691353321075,0.5162756443023682,0.3109640479087829,0.5612329840660095,0.2729067206382751,0.4754031300544739,0.4030881226062774,0.4920463263988495,0.4007107317447662,0.5422383546829224,0.6271591782569885,0.4473486840724945,0.5859375,0.5710560083389282,0.7779030799865723,0.3175826072692871,0.6810780763626099,run
person_32.jpg,0.5531722903251648,0.0710646733641624,0.0,0.0,0.5477153062820435,0.0532032437622547,0.0,0.0,0.5259711146354675,0.0605796836316585,0.5009655356407166,0.1652670204639434,0.5018300414085388,0.1551115661859512,0.4890762269496918,0.292266696691513,0.4580608010292053,0.2573781311511993,0.5380933284759521,0.37007537484169,0.5190063118934631,0.3636189103126526,0.4711544215679168,0.4385997951030731,0.4724983274936676,0.4428138732910156,0.5023802518844604,0.6268067359924316,0.5223684310913086,0.6746149063110352,0.4002805352210998,0.6955980062484741,0.4112678468227386,0.7820281982421875,run
person_33.jpg,0.549816370010376,0.06795484572649,0.0,0.0,0.5427927374839783,0.0448234565556049,0.0,0.0,0.5185160040855408,0.0513804145157337,0.4967918992042541,0.1925140917301178,0.4861675202846527,0.1323753744363784,0.4840228259563446,0.3439053893089294,0.4269810616970062,0.2321924418210983,0.5565258860588074,0.346923828125,0.4908920228481293,0.3426982462406158,0.4630262851715088,0.4559217393398285,0.4630133807659149,0.4298137724399566,0.4815941452980041,0.6620791554450989,0.5201922655105591,0.6095502972602844,0.3942054212093353,0.8540900349617004,0.4194263517856598,0.7819761633872986,run
person_34.jpg,0.5434111952781677,0.0428527854382991,0.0,0.0,0.5343151688575745,0.022334799170494,0.0,0.0,0.5128588080406189,0.0318258069455623,0.5165309906005859,0.1977038085460662,0.4715909659862518,0.108821153640747,0.5150843262672424,0.331848531961441,0.3943134248256683,0.186027780175209,0.5645172595977783,0.2981623709201813,0.4494441449642181,0.2990399301052093,0.4668743312358856,0.4483649432659149,0.461214542388916,0.4101563394069671,0.4256030023097992,0.6552791595458984,0.5508842468261719,0.579451858997345,0.3114024698734283,0.8727880120277405,0.515891969203949,0.7731645703315735,run
person_35.jpg,0.5403489470481873,0.039185844361782,0.0,0.0,0.5338504910469055,0.0202163271605968,0.0,0.0,0.5129935145378113,0.02665083296597,0.5152564644813538,0.1848702728748321,0.4648046195507049,0.115833543241024,0.5162755250930786,0.3216873109340668,0.3921968638896942,0.2049032002687454,0.5607215166091919,0.3179820775985718,0.4521940648555755,0.2940761148929596,0.4706621170043945,0.4419631361961365,0.4626912772655487,0.4211789965629577,0.4138050973415375,0.628932774066925,0.549333393573761,0.6154608726501465,0.2996395528316498,0.8214532732963562,0.5485802292823792,0.8256925344467163,run
person_36.jpg,0.5408570170402527,0.0488894172012805,0.0,0.0,0.5311880111694336,0.0341584123671054,0.0,0.0,0.5051023960113525,0.0429521352052688,0.5088289976119995,0.185241624712944,0.464792788028717,0.1348900347948074,0.5085389018058777,0.3296420276165008,0.3982110619544983,0.236087217926979,0.5492858290672302,0.3208899199962616,0.4611057341098785,0.3260489702224731,0.4751509726047516,0.4507079422473907,0.4738752543926239,0.4453625977039337,0.4077851772308349,0.6218608021736145,0.5623449683189392,0.6609811782836914,0.2876733541488647,0.7649925351142883,0.5660527348518372,0.8466941118240356,run
person_37.jpg,0.5390739440917969,0.0776534602046012,0.0,0.0,0.5302503108978271,0.0620999671518802,0.0,0.0,0.5012134909629822,0.0800120085477829,0.4945369362831116,0.1936823576688766,0.4634802937507629,0.1922056823968887,0.4776698052883148,0.344803124666214,0.4157126545906067,0.3269911110401153,0.5222505927085876,0.3987661600112915,0.5082688331604004,0.3826040029525757,0.4681260585784912,0.4657149016857147,0.4573796689510345,0.4807054102420807,0.4725830256938934,0.6361940503120422,0.5205478072166443,0.7008962035179138,0.3802239894866943,0.7549893260002136,0.482734352350235,0.858640730381012,run
person_38.jpg,0.5393840670585632,0.0911846607923507,0.0,0.0,0.5320659875869751,0.0700058415532112,0.0,0.0,0.5061613917350769,0.0833185464143753,0.4936735332012176,0.2065106779336929,0.4762277603149414,0.1892572194337844,0.4732368588447571,0.3697088658809662,0.4505797922611236,0.3323045670986175,0.5283491015434265,0.3997081518173218,0.5257293581962585,0.3798848688602447,0.4655267894268036,0.4803978502750397,0.4539458751678467,0.4746581315994262,0.5051846504211426,0.6864244341850281,0.500889778137207,0.6674261689186096,0.4435904026031494,0.8872607946395874,0.4320266842842102,0.8622874021530151,run
person_39.jpg,0.5302074551582336,0.0854263305664062,0.0,0.0,0.5265119671821594,0.0646189823746681,0.0,0.0,0.5001177787780762,0.0737060979008674,0.4785358607769012,0.1789422184228897,0.4752810895442962,0.1842130124568939,0.4447393417358398,0.333612322807312,0.4842182695865631,0.3237297236919403,0.4640868604183197,0.3681089580059051,0.5447891354560852,0.3086599707603454,0.4730665683746338,0.4578429460525512,0.4516031444072723,0.4721246659755707,0.5507948994636536,0.6006021499633789,0.4350969493389129,0.675053060054779,0.4858902096748352,0.7387873530387878,0.3131424486637115,0.8840616941452026,run
person_40.jpg,0.5260077714920044,0.0921189188957214,0.0,0.0,0.5237309336662292,0.0718823745846748,0.0,0.0,0.4986449182033539,0.0793934315443039,0.4654954075813293,0.1723920255899429,0.4707933962345123,0.1831352263689041,0.4182585775852203,0.3119455873966217,0.4852931499481201,0.2947307229042053,0.4431305825710296,0.3561164140701294,0.5514509081840515,0.2696892619132995,0.4718950390815735,0.4563707709312439,0.4508807361125946,0.4726872146129608,0.5512838363647461,0.5956123471260071,0.4079436361789703,0.6504519581794739,0.537106990814209,0.7692693471908569,0.3031067252159118,0.8710269927978516,run
person_41.jpg,0.5289720892906189,0.0980256870388984,0.0,0.0,0.5247913002967834,0.076427586376667,0.0,0.0,0.5003017783164978,0.0851602330803871,0.461395114660263,0.1688618957996368,0.485375165939331,0.1853148639202118,0.4077376425266266,0.3223797678947449,0.4882086217403412,0.3049840927124023,0.4553352892398834,0.3742929697036743,0.5397967100143433,0.2943283021450043,0.4755869805812835,0.4561401605606079,0.4657609164714813,0.4676959216594696,0.5598883032798767,0.6297272443771362,0.4007386863231659,0.6567378044128418,0.5630712509155273,0.8006392121315002,0.2735892236232757,0.8449447751045227,run
person_42.jpg,0.5392741560935974,0.1403432637453079,0.0,0.0,0.5345563888549805,0.119505651295185,0.0,0.0,0.5157555341720581,0.132638931274414,0.4605331420898437,0.205824077129364,0.501702070236206,0.2164601683616638,0.4181069433689117,0.3588098883628845,0.4870534539222717,0.3259620666503906,0.4598577618598938,0.410228282213211,0.5418277978897095,0.3659501075744629,0.4694162011146545,0.488586276769638,0.4798722267150879,0.4878997504711151,0.5339158773422241,0.6990360021591187,0.4365785121917724,0.6622437238693237,0.5600799918174744,0.8404945731163025,0.3137559592723846,0.754981517791748,run
person_43.jpg,0.5383515357971191,0.1473618000745773,0.0,0.0,0.5341541767120361,0.1337948739528656,0.0,0.0,0.5110664963722229,0.142568290233612,0.4908531308174133,0.2301231473684311,0.4831906259059906,0.2380504310131073,0.4903453886508941,0.3561961650848388,0.4542940258979797,0.3541087210178375,0.5245203375816345,0.4349358975887298,0.5209268927574158,0.4193935990333557,0.470950573682785,0.4964817464351654,0.472461074590683,0.5117404460906982,0.483720988035202,0.670949399471283,0.5351024866104126,0.7373128533363342,0.3977023065090179,0.736162006855011,0.4933219850063324,0.8478955030441284,run
person_44.jpg,0.5412065386772156,0.1496380716562271,0.0,0.0,0.5292403101921082,0.1294130533933639,0.0,0.0,0.5034024715423584,0.1434814482927322,0.5016862154006958,0.2732942402362823,0.4789008796215057,0.2201318144798278,0.4876199662685394,0.4209035634994507,0.4157991111278534,0.31492480635643,0.5618740916252136,0.4074667990207672,0.4745498299598694,0.4249291718006134,0.4732284545898437,0.5300218462944031,0.4655418395996094,0.5079816579818726,0.4982678890228271,0.6912498474121094,0.5368031859397888,0.6384267210960388,0.415562629699707,0.8439247608184814,0.4349193274974823,0.7595057487487793,run
person_45.jpg,0.5430261492729187,0.127797320485115,0.0,0.0,0.5317826271057129,0.1105364114046096,0.0,0.0,0.5080695748329163,0.1267727315425872,0.5088518857955933,0.2643080055713653,0.4765446782112121,0.2030130177736282,0.5113991498947144,0.3828723430633545,0.4084194302558899,0.2808932363986969,0.568519115447998,0.3593883216381073,0.4622963070869446,0.3885475397109985,0.4628014266490936,0.528091549873352,0.4624715745449066,0.4979836344718933,0.4520028531551361,0.7205390930175781,0.5593669414520264,0.6445902585983276,0.3353310823440552,0.9170398712158204,0.484168142080307,0.7996865510940552,run
person_46.jpg,0.5417404770851135,0.1164865717291832,0.0,0.0,0.531173586845398,0.1011959984898567,0.0,0.0,0.5087666511535645,0.1203973144292831,0.515070915222168,0.2682702541351318,0.4730855524539947,0.2037934213876724,0.5262633562088013,0.3830208480358124,0.3970560729503631,0.2778019905090332,0.5720670819282532,0.3314191699028015,0.4480260908603668,0.3724177181720733,0.4717182219028473,0.5211761593818665,0.4711236953735351,0.4950230121612549,0.4300069808959961,0.7040796279907227,0.5709685683250427,0.6547226905822754,0.3169996440410614,0.9063738584518432,0.5366402864456177,0.8373998403549194,run
person_47.jpg,0.5390557646751404,0.1297992765903473,0.0,0.0,0.5303495526313782,0.1194314807653427,0.0,0.0,0.5067996978759766,0.1370556354522705,0.5042621493339539,0.2567898333072662,0.4735940992832184,0.2304631769657135,0.5121057629585266,0.3959446549415588,0.4149538576602936,0.3452115356922149,0.5586746335029602,0.3864897489547729,0.473839521408081,0.4087816476821899,0.4816301465034485,0.5208723545074463,0.4876464009284973,0.5241955518722534,0.4159352481365204,0.6771530508995056,0.5766142010688782,0.7217143774032593,0.3114714920520782,0.7992187738418579,0.5898985266685486,0.8768829703330994,run
person_48.jpg,0.5395373106002808,0.1525032967329025,0.0,0.0,0.5322574973106384,0.1409890055656433,0.0,0.0,0.508497953414917,0.1565057933330536,0.5025315284729004,0.26408451795578,0.475320965051651,0.258226603269577,0.5086182355880737,0.3936192095279693,0.4322304725646972,0.3804636001586914,0.5502188205718994,0.4305504858493805,0.5047817826271057,0.442996472120285,0.4805867671966553,0.5226572751998901,0.4822534024715423,0.5346050262451172,0.440150648355484,0.6905962824821472,0.5619358420372009,0.752255916595459,0.3333522379398346,0.7768588662147522,0.5528383255004883,0.8778413534164429,run
person_49.jpg,0.5458980798721313,0.1888813525438308,0.0,0.0,0.5413265824317932,0.1696730703115463,0.0,0.0,0.5195966958999634,0.1759462207555771,0.501785933971405,0.2866418659687042,0.4929303228855133,0.2824809551239013,0.4968083500862121,0.4427964687347412,0.4782820343971252,0.4261281490325928,0.5379496812820435,0.4781441390514374,0.532859742641449,0.4549838602542877,0.482204407453537,0.5474374890327454,0.4769831299781799,0.5518723726272583,0.5112906694412231,0.7288155555725098,0.5188616514205933,0.7558886408805847,0.4366529881954193,0.845920741558075,0.4420624375343323,0.8972408771514893,run
person_50.jpg,0.5426748394966125,0.1893306374549865,0.0,0.0,0.5409073233604431,0.1683426350355148,0.0,0.0,0.5170707702636719,0.1738840788602829,0.4854781329631805,0.2779802083969116,0.4937920570373535,0.2835710346698761,0.4680854380130768,0.4188534021377563,0.5010718703269958,0.4180471003055572,0.4961045682430267,0.448299378156662,0.567898690700531,0.4112159013748169,0.4791684150695801,0.5524420738220215,0.470149964094162,0.5683803558349609,0.55388343334198,0.6830562353134155,0.4893978238105774,0.7603432536125183,0.4768312573432922,0.7741929292678833,0.3877123296260834,0.9227978587150574,run
