left_0_x,left_1_x,left_2_x,left_3_x,left_4_x,left_5_x,left_6_x,left_7_x,left_8_x,left_9_x,left_10_x,left_11_x,left_12_x,left_13_x,left_14_x,left_15_x,left_16_x,left_17_x,left_18_x,left_19_x,left_20_x,left_0_y,left_1_y,left_2_y,left_3_y,left_4_y,left_5_y,left_6_y,left_7_y,left_8_y,left_9_y,left_10_y,left_11_y,left_12_y,left_13_y,left_14_y,left_15_y,left_16_y,left_17_y,left_18_y,left_19_y,left_20_y,right_0_x,right_1_x,right_2_x,right_3_x,right_4_x,right_5_x,right_6_x,right_7_x,right_8_x,right_9_x,right_10_x,right_11_x,right_12_x,right_13_x,right_14_x,right_15_x,right_16_x,right_17_x,right_18_x,right_19_x,right_20_x,right_0_y,right_1_y,right_2_y,right_3_y,right_4_y,right_5_y,right_6_y,right_7_y,right_8_y,right_9_y,right_10_y,right_11_y,right_12_y,right_13_y,right_14_y,right_15_y,right_16_y,right_17_y,right_18_y,right_19_y,right_20_y,class_id
542.964361,456.6486527,519.4907974,442.1904933,502.6029267,425.6301539,497.2259148,416.5369596,500.7017466,411.7609801,517.8084075,405.8689928,508.0816555,394.1936082,500.782813,396.0940479,493.7122575,400.2657053,538.4786346,403.2755247,531.2047262,398.0939834,524.8310748,403.0519738,518.7655646,408.0457755,559.0622588,405.8322053,553.3332185,424.0061343,550.1532022,443.0576715,546.5470419,456.0356988,577.3860873,414.8065081,574.755229,433.5451716,566.9657854,449.4730331,559.5979192,460.9040838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
463.8038487,475.080272,440.6371651,459.616637,424.5932548,442.5379336,430.9882883,437.111463,449.8804839,439.7956299,440.2512703,416.1041018,435.6676644,405.7904125,432.6427786,405.6044778,430.8089075,406.7704711,462.904399,414.1776781,463.3160871,423.5654924,459.6908536,439.5862337,457.7065438,449.8162059,482.8391135,419.9767157,477.1264639,448.4563714,469.253909,464.5784259,465.3799877,469.9244868,499.9240687,430.4496225,492.7656536,455.0087854,482.1861072,468.2736577,475.7103105,472.6410035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
407.8226805,514.5807742,378.3063841,491.8534626,342.6871414,491.6689516,315.5846648,503.9724973,299.6706429,518.9238042,342.3416872,490.9244777,309.6683068,502.4523776,317.5758262,505.3093919,329.223381,504.2260906,348.4325123,510.3409304,317.4877129,520.5370796,325.3408628,520.3121891,337.1824741,517.6654567,355.5062885,529.3503993,328.0319452,535.6523734,334.5089283,534.3226802,345.6417036,532.0337047,362.1949625,546.9936019,339.0711918,547.5681734,344.9445,545.012179,354.8301992,543.8591781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G
285.9927592,382.4033028,314.0316095,368.927472,347.165956,363.9881387,371.2239561,361.5721343,389.743372,357.1924734,361.9963603,364.6902443,397.0489783,361.053861,421.2485547,355.2344261,440.7559776,350.1677159,362.5993838,367.6741646,399.1897645,364.8234801,424.9717183,359.5138024,447.7634611,353.8561263,359.5847597,372.5312673,395.9742093,367.3896616,419.3683176,363.5226193,439.5651312,359.3073515,353.8718619,378.5150499,376.0371552,371.6877959,390.5377851,366.2082067,403.0581236,361.1324354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
352.3990116,539.8038416,379.1947709,524.4772174,416.3339251,521.3084773,445.9720218,530.567957,465.5885059,540.9550787,404.3886427,500.63096,432.0032796,487.2268015,453.2699481,474.1227189,469.1873767,464.7502827,398.5457797,514.6232149,439.2273005,525.9327054,458.2182131,538.2029831,467.0720975,548.5543133,391.3420008,534.2827162,436.2008508,550.7390463,436.0058875,554.3436635,427.37001,553.0121557,384.0508614,555.9965439,418.888809,567.6620257,419.6804603,566.8641061,413.9407413,564.1116821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
508.7534375,395.4619281,478.9004841,375.8888265,461.3613775,349.382879,451.3123436,329.6258004,442.4704094,313.3009915,474.7876945,310.1925203,465.3389654,276.4844141,459.4568174,255.7392613,454.9583201,238.3381612,492.6097569,307.6933236,489.7079532,266.367131,487.7700493,238.8095115,485.9237049,215.9723758,510.7446215,314.5834195,517.4753652,274.7493052,522.249007,248.3265386,525.6348786,226.0112332,528.5392473,329.8732581,544.7575433,306.0171745,554.1775532,288.3164266,561.1252258,271.981311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I
530.5210355,522.9406073,521.0875347,479.3035975,509.6429518,446.3471574,498.866865,420.3379307,487.9308912,398.4915013,523.0381897,448.3249421,513.2441264,416.1284528,503.5348654,395.8400039,495.0154075,378.1048853,521.2927014,459.8090377,507.5239173,429.2531194,493.2282734,408.768361,480.4340819,391.4558316,516.5475747,476.5373213,503.4194821,453.2926948,489.7951517,436.161342,478.0415326,421.7510143,508.3313552,497.8573503,499.0285894,486.9433781,489.6299976,476.640886,480.1435822,467.9155741,331.6421528,522.2812143,360.3374937,505.0565004,394.0127495,499.3147484,419.1309437,503.1300791,434.9976945,511.5012205,399.2014036,486.7832743,432.4513417,483.3475,455.2917576,482.6737627,472.3581514,482.0063843,391.6500464,501.6990035,435.2567557,523.2475058,433.7179038,535.0867084,424.1364789,537.9544297,380.2078724,522.082514,416.2504041,544.4624913,407.1886122,547.2740185,394.3729037,542.7360519,367.023558,543.5383454,397.6032677,559.3888679,390.2574447,558.9760386,377.770656,553.1980562,J
534.1814405,449.6111083,525.446637,395.8223818,514.1128162,355.4881797,505.5161354,325.7067341,497.2106588,301.3426242,524.6176448,357.5704349,511.9322157,325.7200046,499.8223335,306.0415932,489.3102598,287.7078066,522.4442041,369.4878409,503.6007851,334.1658676,488.9610961,311.6506852,476.6151565,292.012656,516.2037072,385.7703844,496.7650095,356.0208308,481.0211483,337.5643991,467.6749802,321.8667564,506.4982942,407.0657036,493.6683923,391.0929953,482.1549821,379.6475006,470.2831176,370.253463,343.9816153,441.7118804,378.2049435,436.7743993,402.8864667,420.7395955,418.431859,408.9099698,428.7028891,403.059155,393.0988875,372.604529,418.6857304,350.853399,439.9360478,336.3826352,454.9091321,324.5776479,379.3852302,375.8980857,422.178646,380.6778667,432.9332122,405.9960254,430.5915609,420.4810824,366.5728441,389.2598117,405.9569168,402.217073,406.5723535,424.4326941,397.5367144,432.6068923,355.8019342,408.4800818,387.8321537,419.0259891,390.4550794,434.2430162,383.2057452,440.2222552,J
502.2473779,505.4538417,493.1341177,464.7503567,483.61837,428.2200834,477.9649448,397.7392039,471.3184741,372.5267433,498.5496378,429.808183,487.6921269,398.1418666,476.731053,376.9040453,466.2546957,357.9726103,498.0693951,441.8589887,485.9501961,413.5397825,471.5359151,393.6552861,457.2210133,378.0896261,494.3797329,459.7368887,482.6563105,438.0507261,469.6968007,421.4659339,456.6841009,408.4078956,486.9511124,482.0187446,479.0184712,470.9578022,469.8049206,461.0576341,458.7672099,453.0580705,310.3571877,473.7193912,334.4738163,452.633768,366.9010085,446.1783528,392.0415238,453.6686862,406.4532778,465.1943317,372.9352972,437.1289009,408.8239607,436.3815853,432.64007,438.9158848,450.5544099,440.6549829,366.4318678,453.7210822,411.7088136,476.0252497,402.4540034,483.7970439,387.4281204,481.2221998,357.1019536,475.0806332,395.7617578,496.3638452,385.2081424,498.9979947,371.8977609,493.2832736,346.4735036,496.8230304,380.2277115,512.4337932,371.0840452,512.1846241,357.8734156,505.7514724,J
503.8757973,494.5469892,489.8748069,462.2765388,479.8718483,430.8272781,470.5616382,407.5042897,461.5521483,389.3422391,494.143523,425.5613728,483.9703069,398.4184868,473.1559355,381.8545585,462.8670146,367.7844962,496.7378203,438.4363101,486.1051849,416.195765,475.5579382,402.218901,464.4858408,390.9675122,497.0496591,457.1914369,485.0716014,442.6246196,473.7594157,433.3365257,462.8935311,424.2177689,494.4845179,479.6941679,482.0350025,475.0059571,472.4664665,471.2838957,463.2165685,467.9657172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J
485.7285667,403.7870293,487.6065749,356.6673,479.3472812,313.8950329,475.8508932,279.6037933,487.6307877,253.24059,476.4995955,316.7877944,455.3004028,279.0543215,440.6079057,256.8776333,427.635335,237.6012109,466.7760072,330.4727581,443.3796548,292.5372738,426.6204523,269.1743632,411.536592,248.9547473,454.9990616,348.8499643,433.3406399,318.5163571,418.2315191,297.8396987,406.3965636,279.5209192,441.3664194,370.516963,425.112078,352.3845103,415.5972866,338.8800238,406.8202495,326.5618762,311.0140881,374.0233561,350.4987068,362.9935552,375.2479514,342.1484686,387.728699,326.6326314,390.5112739,312.8660522,359.9615414,288.0661996,383.1968241,261.9193172,399.9686762,249.0045743,411.879064,239.4242305,339.5634289,288.1280755,375.3671531,298.511221,381.6922912,325.6778551,376.2303951,338.7605602,321.4660792,299.9137409,357.6951966,315.0210108,359.6342413,337.2280893,351.3257847,344.759887,306.1945306,317.901467,335.7924736,329.3046906,342.3504662,344.4722516,337.7311302,350.8379163,J
502.0988135,456.2050095,502.2370753,407.0923471,493.8640689,369.6537551,485.9078996,340.3149371,478.1150087,316.6080494,495.2565514,370.715286,485.0486957,336.5272964,475.9728584,316.5154823,467.4804512,298.1690849,487.9313989,382.5832888,470.6933807,347.79679,457.3287446,325.2145335,445.3971148,305.307995,477.414427,398.9249343,461.8649863,370.9405707,449.6779824,352.2035154,439.4687457,336.1272119,464.5158327,419.0359956,452.9800087,404.003487,445.5428736,392.6191981,437.4981995,383.2244854,305.9500129,457.8783864,342.223709,449.8624978,371.2395881,437.6396816,391.1427366,433.115042,404.414764,433.1615932,365.3901356,396.3484169,393.3628169,390.1449538,415.0752062,387.4939778,432.4207481,384.9490687,350.275604,400.2451271,388.1966634,427.8370638,389.0529474,449.9027646,382.8056766,457.1454374,333.6910149,414.6335529,369.0147728,445.1472309,365.4709067,458.6054235,355.893831,457.4819096,318.5900766,433.8154517,348.3988895,454.3743824,348.857592,464.7972488,341.1733297,463.9401476,J
429.2145431,462.1777928,403.0191109,451.82815,379.2850748,430.5573795,366.4187068,414.6835883,360.4688725,400.1303538,399.9524823,381.3949726,394.0439129,345.396304,388.1184089,321.551445,384.0699953,302.6334069,417.7448362,382.9203037,390.4014248,375.1947272,377.1922892,397.6424072,375.7280999,414.3706839,432.4890509,392.8902757,403.6540523,396.9282578,396.8342936,417.888685,400.0998089,429.9984665,444.899278,408.5558262,418.9241633,414.6849593,409.78441,428.3872781,410.3530419,436.3279505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K
441.7418803,444.8452234,418.3337861,431.0251966,397.2761838,406.8719144,384.9435534,387.6890337,376.8281516,369.6124896,413.7725194,359.5428243,409.2961377,323.6376339,403.8730171,300.1821123,399.4966085,281.8380171,430.8501707,361.3030701,407.104049,350.3046824,394.683385,373.5349807,392.7284513,392.411715,445.7948995,369.5293576,420.9498098,367.4014671,412.8002249,389.5507443,413.5623101,404.8307869,459.2993616,382.96003,436.4292003,383.7581635,425.4510927,398.0977528,423.5087527,409.0521623,257.7269064,292.6509701,295.572647,316.4868321,326.1327623,322.1079183,345.822144,327.6613866,361.6396848,332.8044509,351.7189612,277.011535,384.2484032,304.1931692,391.2668816,326.7766424,388.8556699,340.2344584,346.4628304,274.1266454,378.0277877,315.6714832,361.9222263,332.0721831,345.1002934,331.2329153,337.0806531,277.1050268,355.698585,320.2874436,335.3819693,327.9365805,320.3664417,321.0083359,325.0352868,283.6462276,338.0326258,314.6917999,324.4568741,321.2937373,313.2786977,315.3748333,K
435.8848479,457.4292231,409.1596509,440.364347,388.3636142,416.136591,376.1702101,395.8395059,369.0888857,377.7469081,406.3377931,369.1535665,402.9878566,331.0920117,396.7077479,309.3196873,391.7203791,292.3305034,422.3698773,372.0529921,398.8883878,356.0090477,385.5459679,379.7929125,383.3486454,400.210673,436.2290906,380.8698868,409.2351316,378.2870928,403.5401415,401.4440985,406.9722644,417.4519328,448.6907251,394.2912235,422.9474723,394.8750026,412.6435391,409.5111696,411.4403456,420.6149051,247.9784881,300.845478,289.4694027,322.7438275,321.898524,328.8526232,342.3846647,335.1725753,358.4877727,340.8447327,345.4884506,283.0624132,377.8831232,313.3527986,372.7839235,334.0148163,360.8677454,343.2766824,340.3187996,280.4312153,364.9284925,325.3201145,345.0038368,335.7218389,327.3400855,330.0175065,331.1418431,284.2952214,347.845035,328.0224266,326.9745398,332.1430095,312.6745863,323.8697973,320.3824496,291.7001465,332.5076717,322.4374065,318.5577262,327.0665649,307.859257,320.8203761,K
385.6154378,530.5401764,420.6678247,525.254837,454.2655095,529.0673218,474.673385,546.2699432,482.7091105,566.633194,467.3474975,498.6663666,501.5453832,491.4908295,523.2284734,487.5441742,540.9732555,483.8874664,456.280746,504.1505127,489.1077414,539.56604,480.7384634,556.7197723,471.711765,561.4551086,442.2468462,516.315033,469.3754046,553.2103729,457.8995206,558.7242737,447.5255381,553.8151245,428.3034164,532.1401978,452.4300025,560.050415,443.6916215,563.2302246,434.7511157,556.9912262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
394.0430421,522.1084235,427.6845422,520.5951703,458.5670322,529.6315078,475.6723589,551.4678992,482.4568493,569.9801678,474.1841135,499.1371361,504.7791114,487.3598283,524.7121201,478.4750446,540.0451763,469.4380482,467.0022875,506.0838329,493.0203813,543.8091195,479.2101231,551.7396856,467.3742898,546.9898154,454.8104084,518.8221232,472.5883492,559.3243577,459.5007019,561.0458326,451.0665498,552.8721655,441.8378447,533.9035664,455.9965448,564.6866369,446.6642212,565.9963249,440.5174376,559.2437487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
357.1148365,491.4229393,389.8042092,488.3063965,420.4331736,495.5664558,438.6290382,514.8590851,447.5829911,531.9192638,436.1107571,467.6998463,465.5320062,454.9075089,485.9108362,445.1733246,501.7662778,434.9672852,430.0006444,472.3863297,456.4643275,508.1847649,443.9453067,517.6407757,431.9436633,513.6458874,418.2512494,484.0896626,437.2760902,523.4704857,424.750205,527.2931442,415.6309659,520.4288712,405.2113805,499.103878,420.1788041,529.8541298,409.9376166,532.2124844,402.0731412,525.7214928,456.4161608,472.9300861,488.5362873,460.8446541,520.0767938,444.6626015,540.8067895,428.2981415,556.335168,412.463707,524.6769636,440.4071751,544.1813502,425.3699284,558.3341821,414.9532738,570.4856861,407.1540203,522.813117,440.6921482,546.2867244,430.8922482,564.3649297,424.6977673,581.8282672,421.015358,517.959349,442.9378033,539.3864312,437.2815514,554.1309923,435.8912106,567.7412258,435.6878338,509.1054702,446.7133904,524.4596157,440.3638325,535.6452405,437.948843,545.1785434,436.5500355,L
334.4689915,469.7413716,368.0085229,466.1245512,397.2991143,469.8680706,414.9084839,481.8111223,424.1842293,492.1546623,410.3339862,452.3300961,442.1325717,446.1855308,461.9450873,442.895751,477.4197031,439.0782123,401.8668866,456.7830963,428.6345744,492.8336817,416.8122264,503.7779957,405.506451,502.8707256,389.4676512,466.9098086,408.1217662,506.6262957,397.2651317,509.9442354,389.5355099,503.7649827,376.0932015,480.2484319,391.5940427,512.1158173,384.6137483,515.6498734,379.5567675,510.6090703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
457.4915984,419.0767765,486.9293557,399.2095699,508.0692902,371.0217948,525.8191073,356.2452693,539.2396148,345.461071,490.9118734,333.1282096,523.9506732,301.7800012,548.2453126,283.0563083,565.4136626,268.0561237,491.6523022,338.0687227,531.6699362,305.0715852,559.0278838,285.5186977,579.9078369,267.4732289,493.9218668,350.9172621,535.4122916,321.0680337,560.0682186,303.8981838,579.2633502,286.6194835,499.16711,371.7338219,524.061889,368.0732017,525.7465058,376.1943083,524.3208466,384.3193302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
426.480327,448.1952685,456.8355984,432.9876697,476.3304529,407.9549605,493.535315,391.3655138,507.4577557,381.0920399,459.7483836,366.8144625,487.6289949,340.5347162,506.814578,327.7427539,520.0161376,316.8551117,457.5484308,371.0712683,490.3486124,341.3011837,510.0264045,328.5710365,522.2766809,315.9311259,458.0545933,383.3715051,491.064416,366.8941617,495.2769835,364.5136008,493.2597803,359.4192365,462.7791154,403.1416953,494.492315,403.3129174,492.2466654,412.9280445,484.7382495,419.2993516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
465.9998864,426.5267485,502.114597,412.6711076,522.328046,386.6300961,537.2233987,371.0748023,550.5874783,358.5271627,504.4019714,342.6148501,538.2609308,318.1702283,561.3974378,302.8979784,577.3618251,289.3775311,501.7974392,347.2115248,541.3116485,321.2161413,564.9190843,306.2699029,581.8980306,289.9640551,501.9086838,359.7151375,541.6583776,337.908414,557.4566826,324.6376491,567.7474737,308.8981247,505.8620721,379.7088209,537.1046707,379.7440189,536.7248699,387.9497516,532.1369648,394.8137683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M
